dissimilarity_1_0,correlation_1_0,contrast_1_0,energy_1_0,homogeneity_1_0,ASM_1_0,dissimilarity_1_45,correlation_1_45,contrast_1_45,energy_1_45,homogeneity_1_45,ASM_1_45,dissimilarity_1_90,correlation_1_90,contrast_1_90,energy_1_90,homogeneity_1_90,ASM_1_90,dissimilarity_1_135,correlation_1_135,contrast_1_135,energy_1_135,homogeneity_1_135,ASM_1_135,dissimilarity_3_0,correlation_3_0,contrast_3_0,energy_3_0,homogeneity_3_0,ASM_3_0,dissimilarity_3_45,correlation_3_45,contrast_3_45,energy_3_45,homogeneity_3_45,ASM_3_45,dissimilarity_3_90,correlation_3_90,contrast_3_90,energy_3_90,homogeneity_3_90,ASM_3_90,dissimilarity_3_135,correlation_3_135,contrast_3_135,energy_3_135,homogeneity_3_135,ASM_3_135,dissimilarity_5_0,correlation_5_0,contrast_5_0,energy_5_0,homogeneity_5_0,ASM_5_0,dissimilarity_5_45,correlation_5_45,contrast_5_45,energy_5_45,homogeneity_5_45,ASM_5_45,dissimilarity_5_90,correlation_5_90,contrast_5_90,energy_5_90,homogeneity_5_90,ASM_5_90,dissimilarity_5_135,correlation_5_135,contrast_5_135,energy_5_135,homogeneity_5_135,ASM_5_135,category
16.36915600393701,0.6819601528841934,567.9942790354331,0.01494326288940602,0.07065992996433341,0.00022330110578189913,20.480252960505922,0.5555617161502306,794.745241490483,0.013630583082555109,0.05498081444636219,0.00018579279517043752,14.722317913385828,0.7964301636994472,405.3741387795275,0.01587881017808522,0.08489441431377087,0.0002521366126716628,19.953251906503816,0.5708562259668961,767.4092628185259,0.01376737847820283,0.056457841925995504,0.0001895407101620825,27.3155625,0.04522480722487894,1605.0739374999998,0.012871131093458726,0.04233982622168745,0.00016566601562500001,26.178886369362562,0.1545975352215238,1421.4586797682036,0.012924933706792787,0.042408468264740665,0.00016705391132498833,23.6651875,0.5172734303788085,962.9978125000001,0.01360003446686809,0.05381469709619466,0.0001849609375,25.56771227009322,0.18133388761968838,1376.6469513731417,0.013014563805904345,0.04504286880220523,0.00016937887105795537,26.974466463414636,0.14171772381268943,1417.4536331300815,0.012808806254598754,0.038774317907854565,0.00016406551766784817,27.233936004162324,0.09433623973836536,1510.8677809573358,0.01286883260986639,0.04195930824083076,0.0001656068527407606,24.06307164634146,0.5156504093364611,968.3413998983738,0.013338490248527445,0.050669665809491414,0.00017791532211006172,26.890673777315293,0.11509480978326848,1475.699206555671,0.012826610053417934,0.04031747615217011,0.00016452192546244202,gres
17.00375246062992,0.6703295841808321,591.3796136811023,0.014770506280060453,0.07030955403310966,0.00021816785576930529,21.294004588009184,0.5328380513833596,837.5189410378823,0.013542379834559096,0.05044896325165515,0.00018339605158347282,15.558193897637796,0.7750931904347793,447.05708661417316,0.015727833688782604,0.07916348216431747,0.00024736475254200503,20.841775683551372,0.5543436568523311,798.8029636059273,0.013618592212981253,0.05026772169763404,0.00018546605386347362,28.2945625,0.02725556313826833,1634.5525625000005,0.012807544773491912,0.037901381151053085,0.00016403320312499998,26.851914840010078,0.1549919248343911,1416.4038170823887,0.012841167662297856,0.04060743185784232,0.0001648955869312442,24.885437500000002,0.4674116965841933,1055.0614374999998,0.013765190472710503,0.04868355580282574,0.00018948046875,26.256361803980848,0.18622983275796978,1363.5988914084155,0.012928002996848471,0.04234010858944504,0.00016713326148652305,27.908091971544717,0.10932579111029114,1482.5544334349597,0.01277277090613645,0.03723642900254512,0.00016314367662064575,28.12057752341311,0.07106316103480506,1544.5715400624351,0.012728958371976499,0.03977619030664755,0.0001620263812355106,25.11655233739837,0.46985461560798797,1052.40631351626,0.013485580539168273,0.04870110446767821,0.00018186088247839404,27.508714880332978,0.09824892970644163,1499.7098074921955,0.012837734716099523,0.0386448183948583,0.0001648074326409469,gres
16.5144562007874,0.7580015176466596,541.609313484252,0.013716770405677887,0.07092341692276478,0.00018814979036208072,21.604811209622415,0.6136585847007859,863.8111476222952,0.012262630855075937,0.05262747798680278,0.0001503721154878604,15.07855561023622,0.815382192974384,437.63478100393695,0.014833205979096755,0.08122045789679587,0.00022002399961831173,19.163246326492654,0.6929799577665353,686.4600409200817,0.012830580754375518,0.05839125792532409,0.00016462380249455144,28.486,0.2739273653983148,1570.75025,0.011480452136131226,0.038849930703728205,0.00013180078125000003,27.738473167044596,0.32614214851160717,1457.6830435878057,0.011483468539622406,0.038897095235851484,0.00013187004970049757,25.12275,0.5196846457130786,1134.3251250000003,0.0125968901172075,0.04926559917308385,0.00015868164062499997,24.758440413202322,0.45408696723947367,1181.1455656336611,0.011856506491158925,0.045058012387794874,0.00014057674617489374,29.188579776422767,0.2603224097036661,1584.759845020325,0.011416683357058597,0.039579470799460385,0.00013034065887533876,29.98803329864725,0.2112138674190492,1684.645681581686,0.011439201980328223,0.03759116436426141,0.00013085534194674512,25.820248983739837,0.5008946654618491,1177.728912601626,0.012340066788575809,0.048879540277627614,0.00015227724834651168,27.037721123829336,0.3524328792603278,1383.4834807492193,0.011655771306119243,0.03833996723432047,0.00013585700474055267,gres
15.946481299212596,0.6660487196416597,455.6994340551181,0.014659733232510385,0.06819630515747938,0.0002149077784483694,20.473680947361895,0.4752375669899793,715.6322152644306,0.013538760253117106,0.053292652136868374,0.00018329802919138356,15.80714812992126,0.6663194894244557,454.84196604330714,0.014749867850971054,0.0692867322385282,0.00021755860162110948,19.637671275342555,0.5151506986749388,661.1381982763967,0.013704622186179589,0.0538659917558516,0.00018781666926592582,26.0211875,0.1742333267323183,1128.5954375000001,0.012778919408541553,0.03983446722923102,0.00016330078124999998,24.94734189972285,0.2537941432948665,1016.9892920131014,0.012856683922884473,0.03987896547782972,0.00016529432149295606,25.745499999999996,0.1846678905319062,1111.97275,0.012814557761585063,0.041151347612704774,0.000164212890625,24.18260267069791,0.2966523840564586,958.655643738977,0.012944947706692458,0.04130620641082791,0.00016757167112900235,25.682355182926834,0.21507776372076592,1073.9152057926833,0.012770875648795005,0.03905305191446598,0.00016309526483698525,26.17689906347555,0.18213804696463373,1119.5435744016652,0.012826610053417937,0.03954155535270954,0.0001645219254624421,25.37684197154472,0.2237580609223767,1059.3415269308944,0.012751670303431724,0.03955464428453762,0.00016260509552742253,25.31490634755463,0.22901238373366042,1056.031737773153,0.012817373375527552,0.04065791790141961,0.00016428506024768254,gres
15.780450295275596,0.7062174340033526,458.41086368110246,0.014395670834910192,0.07147003302665915,0.0002072353387870839,20.750201500403,0.5178003884672479,751.8963357926715,0.013089516925430363,0.05152289433918525,0.00017133545334112796,15.604146161417328,0.7143488663970202,445.96598179133866,0.014457640445988568,0.0698298712830157,0.00020902336726548454,18.88027776055552,0.5969472399038438,628.5465930931861,0.013488767837971831,0.058116506024855075,0.0001819468577867033,26.247000000000003,0.2543148334551285,1162.90325,0.012300755820273809,0.041704371644139746,0.00015130859375,25.573318216175362,0.29527406732365596,1099.4639707734948,0.012355316295444512,0.04152376470600119,0.00015265384076047672,25.4735625,0.2909630927878514,1107.7341874999997,0.012407627442424279,0.041438671823348906,0.00015394921875000003,23.562358276643995,0.40087444991618837,934.7635424540188,0.012590622262620975,0.042910452374593844,0.00015852376896000693,26.45934959349594,0.2534315127480761,1161.4404217479675,0.012306429073916011,0.03888368716126858,0.00015144819655132528,28.00110561914672,0.16829667208822607,1297.9709287200835,0.012199660644977284,0.03849179421171933,0.00014883171985260757,26.18476880081301,0.26510810398900164,1150.4777057926829,0.012214376657781335,0.03866880784194302,0.00014919099713815354,25.57745837669095,0.30100951808375825,1090.3837799167534,0.012352212395396776,0.040962323492843004,0.00015257715106099375,gres
14.007750984251969,0.6648884007650302,358.04970472440937,0.016915991836752905,0.07804172464718599,0.0002861507798210909,18.598859197718394,0.430718404097327,608.251038502077,0.015405876844997042,0.057126691792205204,0.00023734104136321598,13.739972933070867,0.6766906588241742,345.5484128937008,0.017005015767451635,0.08102001739507543,0.00028917056125127874,16.505859011718027,0.560578983612631,469.46090892181786,0.015795436618918576,0.06463107014903649,0.0002494958179822739,23.5643125,0.10959919936999787,950.0614375,0.014649952005040835,0.04472637621832675,0.00021462109375,23.324200050390527,0.14078759737109156,915.79119425548,0.014571653895516899,0.04463913598072636,0.0002123330972507328,22.708999999999996,0.17978446460607653,876.0947500000001,0.014715797209121903,0.04533661074272872,0.0002165546875,20.555051650289748,0.3344258863009902,709.0478710002519,0.014912105575165221,0.05000257556586174,0.00022237089268487367,23.98564532520325,0.08946354031819369,970.201473577236,0.014542102902173809,0.044176852543236486,0.00021147275681741192,24.30040322580645,0.07408154492947387,989.7126040582725,0.014509900866838205,0.04193578097723121,0.00021053722316547208,23.201283028455286,0.15019681889023231,908.4491234756098,0.014572241433501535,0.0450800009582242,0.00021235022039625884,22.622333506763795,0.19365119234216052,861.163956815817,0.01474068796854885,0.04563491407508377,0.0002172878817861208,gres
14.976316437007872,0.6503587436020976,397.8045644685039,0.015681690241265613,0.07238237938736264,0.00024591540882300516,19.331576663153328,0.43968720755725893,637.05952011904,0.014333632191849537,0.05553053969961906,0.00020545301181122536,14.895546259842524,0.6479404487491988,400.61946358267727,0.015744546820107962,0.07458361534105323,0.00024789075457057173,18.363010726021447,0.48761723035866383,582.5682311364623,0.014618559053758355,0.05782337663889399,0.00021370226880822036,24.640625000000004,0.11898355615808086,1000.780625,0.013612020767505463,0.042329256708879104,0.000185287109375,23.70603426555807,0.19192177120072437,915.2825018896447,0.013679818610252975,0.0419207502040202,0.00018713743720942362,23.816062499999994,0.16190538730184026,948.5413124999999,0.01380224449591442,0.042931241939898376,0.00019050195312499992,22.716238347190725,0.25171467639059053,847.6139455782311,0.013772242323764712,0.043565582828610186,0.000189674658624496,24.296176321138205,0.15001120017625083,961.4881224593495,0.013663453366500392,0.042613417923116265,0.0001866899578985309,24.455189906347552,0.13060132615418849,974.6435353798128,0.013711661071782772,0.041160515282471194,0.0001880096493474431,23.682101117886177,0.17927658284037265,924.775342987805,0.013712600120063406,0.045068120436302365,0.0001880354020527629,23.95954734651405,0.1664087474042762,935.0186004162331,0.013756778764992665,0.041903978181794574,0.00018924896198895314,gres
16.045890748031496,0.6724956880314172,463.62315452755905,0.014393830628623556,0.06937644409843931,0.00020718236016550157,21.373054746109492,0.44446426503294445,787.0913261826523,0.013122000714331724,0.0503915879420355,0.00017218690274692225,15.942913385826772,0.6729287984461186,464.77669783464563,0.014542848467324777,0.07047709496012236,0.0002114944415435706,19.176700353400705,0.5507391486074527,636.3818587637174,0.01355209823742183,0.05594397842891472,0.00018365936663673188,27.1714375,0.13048852095355032,1228.2499374999998,0.012442995017277796,0.038329396430916776,0.00015482812500000004,26.444381456286223,0.19485397967564877,1136.6125598387505,0.012413062773632456,0.037047754289347826,0.0001540841274221399,26.123999999999995,0.197214550825059,1136.8053750000001,0.012517409751022772,0.040195288476400276,0.00015668554687499998,24.21598639455782,0.31430437880223244,967.4285084404132,0.012624766065660722,0.040902454723426365,0.00015938471821265853,26.73774136178861,0.1668147488446637,1173.533600101626,0.01243216206665251,0.039970098570289686,0.0001545586536515136,27.29949271592091,0.14401449816597398,1203.1110171696148,0.012454347149157432,0.03819139916427706,0.00015511076291172584,25.783282520325194,0.22439389228464962,1097.666158536585,0.012527445171456014,0.04007489670178819,0.0001569368825238366,25.794549947970864,0.21705195159221047,1099.7074011446412,0.012649207586647844,0.039911036866254024,0.0001600024525701094,gres
17.518024114173237,0.7029230391616021,546.0229453740159,0.012922407485729218,0.06504028041921105,0.0001669886152272305,23.343852687705375,0.4896788448356035,936.9461838923678,0.011731137816845707,0.045284399441300444,0.00013761959447782744,16.669106791338585,0.7226651292662094,509.30542568897647,0.013244613411999572,0.0673867713892941,0.00017541978443331896,20.119846239692478,0.6235927950405818,691.1579763159526,0.012292843871758781,0.051673749371506775,0.00015111401045543742,30.042562499999992,0.18597373457994248,1497.8730624999998,0.01112052227303196,0.03450114940842138,0.00012366601562499992,29.501511715797438,0.22978186406470055,1415.220458553792,0.01108922581086614,0.033282228858122556,0.00012297092908437977,28.656437500000003,0.2535574283123012,1371.2365625,0.011166005888409696,0.036517392631684284,0.0001246796875,26.15381708238851,0.38537474513773406,1129.6548248929203,0.011366177809389696,0.040068752815146394,0.00012918999799466275,30.401803861788622,0.18322642178902163,1501.7879827235774,0.011037675060416932,0.03395991994614224,0.00012183027073934993,30.774778876170657,0.15963773822416688,1545.606594693028,0.011092475810009963,0.03240817476179451,0.0001230430195956562,29.175368394308943,0.23646818395705743,1400.8463541666667,0.01116062207241208,0.03485179197558026,0.00012455948504321173,29.26716961498439,0.239910456628153,1398.0728407908427,0.011185129894321608,0.03565683616948364,0.00012510713075284692,gres
4.0111343503937,0.8105673708330358,27.30173474409449,0.04559698956070498,0.22326900118128584,0.002079085456999039,4.295988591977184,0.784246233521479,31.107446214892434,0.044241791457134916,0.21212633786686005,0.0019573361113366158,1.6415477362204725,0.9659965715544881,4.903481791338582,0.06974005925611938,0.44503226951502406,0.004863675865047042,4.095232190464381,0.8030144840974427,28.40114080228161,0.04527454782911173,0.21966823196769428,0.0020497846811305255,6.568875,0.5186239353704369,69.527625,0.037454399357752355,0.14203698423687372,0.00140283203125,6.028155706727137,0.5911298863208795,58.92498110355254,0.03853611710927813,0.15316753486393725,0.0014850323218599988,3.7735625,0.8266003413256175,24.9686875,0.04749340003489959,0.24155616777763916,0.002255623046875,5.827223481985387,0.616466961572512,55.27758881330311,0.03917668497587308,0.16158780498985204,0.0015348126456987995,7.026041666666667,0.4550315465288042,78.96633638211381,0.03683083329377265,0.13086456066848012,0.0013565102811136723,6.778811134235172,0.4818537114772177,74.85191207075962,0.03725877436087073,0.13991744928655223,0.001388216266874278,4.88865599593496,0.7028700331311324,42.709921239837406,0.04268625846735313,0.19990901579393172,0.0018221166619416772,7.000715400624349,0.45447125822186724,78.75578824141519,0.03683915685383017,0.1337054393294429,0.0013571234777011026,laminat
3.9538016732283463,0.8190540320066679,26.767531988188978,0.04503284693404269,0.23020609981597584,0.0020279573029849183,4.2155124310248615,0.7964393254522106,30.15822431644863,0.04380586282458998,0.2182224961699613,0.0019189536178067946,1.7616879921259843,0.9622321270144668,5.598425196850394,0.06613550889924304,0.42331262711543266,0.0043739055373618555,4.183892367784735,0.799412512677189,29.71777543555087,0.04396781535017875,0.21765913799621384,0.001933168786667414,6.696937500000001,0.5038905707922537,72.78518749999999,0.036437473198960985,0.14483976863744819,0.001327689453125,6.054358780549257,0.5945825461367578,60.01618795666415,0.03771533992559968,0.15433677905303272,0.0014224468657035333,3.9478125000000004,0.8200324839169614,26.783437499999998,0.0452313497477137,0.22992619162771072,0.002045875,6.069853867472914,0.5927656140806218,60.28136810279668,0.03760643618790383,0.15515859389168968,0.0014142440427548828,7.289443597560975,0.4167724178240378,84.2038236788618,0.035496668763876166,0.1282897882882645,0.001260013493332342,7.131698751300728,0.44973620139741255,80.44348335067637,0.0355278672458401,0.1308271060410811,0.0012622293510380382,4.915967987804878,0.7224171072265133,41.408346036585364,0.041075749862560504,0.1892379810833259,0.0016872172267716392,7.135470863683664,0.4387901487767341,82.05248439125911,0.03556314924852555,0.1303688111120013,0.0012647375844729032,laminat
4.070435531496063,0.8825830499657967,29.70921505905512,0.03950530131244264,0.22736290930680877,0.0015606688317868823,4.2966085932171865,0.8721165792048649,32.31471262942526,0.038566195241425,0.21331040293305525,0.0014873514153997123,1.7826033464566928,0.9768834183058372,5.834153543307086,0.05880355319080789,0.42340958254292055,0.003457857867864173,4.390600781201562,0.8667334907478715,33.67387934775869,0.03818044959113358,0.20861086294310646,0.0014577467309810923,7.0164375,0.6899046078442634,77.95893749999999,0.031272366995480215,0.13049933801478014,0.0009779609375,6.219072814310909,0.7524075078716875,62.349962207105065,0.03279336772463906,0.14836952625618277,0.0010754049667233989,3.9283124999999997,0.8935847919150742,26.777312500000004,0.04043974588044539,0.2333482519043968,0.0016353730468749998,6.319853867472915,0.7452895347227508,64.15028974552784,0.032411646129192485,0.14486679958487703,0.0010505148048039984,8.212715955284553,0.5904006727165011,101.86629827235771,0.029767822168395054,0.10582517684705095,0.000886123236649192,7.941662330905308,0.6022272257713147,98.81510145681582,0.030231968583500652,0.1154232183100599,0.0009139719244337704,4.860454776422764,0.8361852036488613,41.03614075203251,0.036877438910476366,0.19517664235532706,0.0013599455005959163,7.8288241415192505,0.6192549255915741,94.56919875130073,0.03000431836242211,0.1153113303635212,0.0009002591203935808,laminat
4.058686023622047,0.873334854006674,29.415231299212593,0.04043445139043174,0.23247858059901444,0.001634944859245187,4.255502511005021,0.8635386342838446,31.59086118172236,0.03947881933774705,0.2207779888248631,0.0015585771763024702,1.8370447834645671,0.9735183457071497,6.152620570866143,0.0592597040896776,0.4169510376306821,0.003511712528796152,4.418438836877673,0.8520200774899098,34.26046252092504,0.03901756521716202,0.21490808097058167,0.0015223703954754919,6.9814375,0.6519598471737618,80.8576875,0.03215769250894722,0.13957640529949428,0.0010341171875,6.202695893172083,0.7254659258948629,63.34744268077601,0.03356524237949213,0.15455261527494624,0.0011266254959940544,4.091875,0.8733069033714458,29.18175,0.04079505274080424,0.22633239314698392,0.001664236328125,6.3915343915343925,0.7018504884170286,68.77500629881582,0.03333100392794954,0.15263198646784812,0.0011109558228449877,7.600990853658536,0.5896074783348048,95.00038109756099,0.031136963834754092,0.12720581442228152,0.0009695105168467844,7.424947970863684,0.6089338019758516,89.3251821019771,0.031327038506388606,0.12672134288206474,0.0009813833415807545,5.14672256097561,0.7978657604522299,45.99288617886179,0.037003168939778376,0.18666693398217482,0.001369234511585779,7.543509365244537,0.5838349720528063,94.95740114464101,0.031371124845027146,0.12990352237657232,0.0009841474740422795,laminat
